,Date,Dernier,Ouv.,Plus Haut,Plus Bas,bid,ask,bid_rate,ask_rate,bid_rate_local,ask_rate_local,bid_rate_foreign,ask_rate_foreign
2556,2009-12-02,1.9232,1.9249,1.9277,1.9169999999999998,1.9169999999999998,1.9277,6.75,7.0,6.75,7.0,0.1,0.25
2557,2009-12-03,1.9266,1.9266,1.9293,1.9074,1.9074,1.9293,6.75,7.0,6.75,7.0,0.1,0.25
2558,2009-12-04,1.913,1.9263,1.9273,1.9121,1.9121,1.9273,6.75,7.0,6.75,7.0,0.1,0.25
2559,2009-12-07,1.9156,1.9247,1.9247,1.9081,1.9081,1.9247,6.75,7.0,6.75,7.0,0.1,0.25
2560,2009-12-08,1.9095,1.9142,1.9164,1.9084,1.9084,1.9164,6.75,7.0,6.75,7.0,0.1,0.25
2561,2009-12-09,1.9131,1.9081,1.9135,1.9072,1.9072,1.9135,6.75,7.0,6.75,7.0,0.1,0.25
2562,2009-12-10,1.9117,1.9116,1.9166,1.8919,1.8919,1.9166,6.75,7.0,6.75,7.0,0.1,0.25
2563,2009-12-11,1.9076,1.912,1.9187,1.8882,1.8882,1.9187,6.75,7.0,6.75,7.0,0.1,0.25
2564,2009-12-14,1.9087,1.9082,1.9137,1.9009,1.9009,1.9137,6.75,7.0,6.75,7.0,0.1,0.25
2565,2009-12-15,1.9039,1.9104,1.9104,1.9039,1.9039,1.9104,6.75,7.0,6.75,7.0,0.1,0.25
2566,2009-12-16,1.9063,1.9063,1.9063,1.9063,1.9063,1.9063,6.75,7.0,6.75,7.0,0.1,0.25
2567,2009-12-17,1.8964,1.8984,1.8998,1.8913,1.8913,1.8998,6.75,7.0,6.75,7.0,0.1,0.25
2568,2009-12-18,1.8951,1.8957,1.901,1.8851,1.8851,1.901,6.75,7.0,6.75,7.0,0.1,0.25
2569,2009-12-21,1.8945,1.8973,1.9003,1.8889,1.8889,1.9003,6.75,7.0,6.75,7.0,0.1,0.25
2570,2009-12-22,1.8893,1.8954,1.8973,1.8851,1.8851,1.8973,6.75,7.0,6.75,7.0,0.1,0.25
2571,2009-12-23,1.899,1.8931,1.8999,1.8931,1.8931,1.8999,6.75,7.0,6.75,7.0,0.1,0.25
2572,2009-12-24,0.28,0.25,0.32,0.01,0.01,0.32,6.75,7.0,6.75,7.0,0.1,0.25
